Date_time,Db1t_avg,Db2t_avg,Gb1t_avg,Gb2t_avg,Ot_avg
2017-02-10T01:30:00+01:00,51.4,43.93,68.69,71.19,3.73
2017-02-10T01:40:00+01:00,51.89,44.3,68.39,71.21,3.75
2017-02-10T01:50:00+01:00,52.39,44.71,67.33,69.64,3.81
2017-02-10T02:00:00+01:00,52.72,44.96,67.14,69.74,3.72
2017-02-10T02:10:00+01:00,49.62,42.38,66.25,69.08,3.63
2017-02-10T02:20:00+01:00,44.9,39.27,65.13,67.78,3.57
2017-02-10T02:30:00+01:00,40.74,36.49,64.44,67.04,3.46
2017-02-10T02:40:00+01:00,38.8,35.83,64.55,67.05,3.43
2017-02-10T02:50:00+01:00,39.33,36.57,64.93,67.2,3.44
2017-02-10T03:00:00+01:00,40.49,37.32,65.35,67.71,3.41
2017-02-10T03:10:00+01:00,41.66,37.98,66.05,68.65,3.4
2017-02-10T03:20:00+01:00,42.83,38.63,66.69,69.38,3.39
2017-02-10T03:30:00+01:00,43.86,39.17,66.85,69.51,3.38
2017-02-10T03:40:00+01:00,44.85,39.77,67.27,70.02,3.4
2017-02-10T03:50:00+01:00,45.74,40.27,66.93,69.49,3.39
2017-02-10T04:00:00+01:00,46.59,40.74,66.96,69.69,3.39
2017-02-10T04:10:00+01:00,47.33,41.19,66.5,68.82,3.45
2017-02-10T04:20:00+01:00,48.07,41.73,66.09,68.2,3.49
2017-02-10T04:30:00+01:00,48.75,42.22,65.61,67.47,3.55
2017-02-10T04:40:00+01:00,49.45,42.81,65.11,66.72,3.58
2017-02-10T04:50:00+01:00,50.1,43.5,64.42,65.57,3.65
2017-02-10T05:00:00+01:00,50.22,43.63,64.36,65.54,3.56
2017-02-10T05:10:00+01:00,46.59,40.83,63.59,65.28,3.46
2017-02-10T05:20:00+01:00,42.16,37.74,63.12,65.1,3.38
2017-02-10T05:30:00+01:00,38.58,35.37,62.78,64.66,3.32
2017-02-10T05:40:00+01:00,37.81,35.55,62.76,64.11,3.35
2017-02-10T05:50:00+01:00,38.79,36.4,63.12,64.25,3.3
2017-02-10T06:00:00+01:00,39.94,37.2,63.2,64.39,3.32
2017-02-10T06:10:00+01:00,41.15,38.0,63.08,64.01,3.31
2017-02-10T06:20:00+01:00,42.33,38.8,63.27,64.25,3.32
2017-02-10T06:30:00+01:00,43.5,39.49,64.21,66.01,3.3
2017-02-10T06:40:00+01:00,44.53,40.02,64.12,65.57,3.33
2017-02-10T06:50:00+01:00,45.47,40.53,63.79,64.91,3.39
2017-02-10T07:00:00+01:00,46.38,41.24,63.78,64.89,3.4
2017-02-10T07:10:00+01:00,47.26,41.89,63.77,64.98,3.4
2017-02-10T07:20:00+01:00,48.13,42.5,63.66,64.75,3.4
2017-02-10T07:30:00+01:00,48.93,43.16,63.59,64.59,3.41
2017-02-10T07:40:00+01:00,49.71,43.75,63.57,64.62,3.43
2017-02-10T07:50:00+01:00,47.56,41.75,62.77,64.0,3.4
2017-02-10T08:00:00+01:00,43.1,38.64,61.75,62.65,3.4
2017-02-10T08:10:00+01:00,39.17,35.95,61.5,62.38,3.33
2017-02-10T08:20:00+01:00,37.38,35.31,62.08,63.41,3.38
2017-02-10T08:30:00+01:00,38.13,35.92,62.91,64.4,3.39
2017-02-10T08:40:00+01:00,39.26,36.66,62.44,63.25,3.53
2017-02-10T08:50:00+01:00,40.42,37.5,61.75,61.91,3.77
2017-02-10T09:00:00+01:00,41.57,38.56,61.56,61.44,3.91
2017-02-10T09:10:00+01:00,42.75,39.45,61.82,62.02,4.15
2017-02-10T09:20:00+01:00,43.87,40.24,61.98,62.32,4.28
2017-02-10T09:30:00+01:00,44.9,40.9,61.77,61.94,4.26
2017-02-10T09:40:00+01:00,45.84,41.71,61.34,61.09,4.51
2017-02-10T09:50:00+01:00,46.74,42.68,61.2,60.74,4.62
2017-02-10T10:00:00+01:00,47.57,43.56,61.15,60.71,5.33
2017-02-10T10:10:00+01:00,45.42,41.64,60.81,60.62,5.46
2017-02-10T10:20:00+01:00,41.27,38.55,60.44,60.5,5.4
2017-02-10T10:30:00+01:00,37.72,35.89,60.11,60.09,5.2
2017-02-10T10:40:00+01:00,36.19,35.46,59.81,59.67,5.42
2017-02-10T10:50:00+01:00,36.83,36.86,56.55,58.16,5.41
2017-02-10T11:00:00+01:00,37.26,37.53,54.1,56.46,5.53
2017-02-10T11:10:00+01:00,37.52,37.65,52.47,55.34,5.72
2017-02-10T11:20:00+01:00,37.59,37.62,51.16,54.44,5.71
2017-02-10T11:30:00+01:00,37.78,37.39,50.27,53.8,5.75
2017-02-10T11:40:00+01:00,37.79,37.03,49.77,53.38,5.77
2017-02-10T11:50:00+01:00,37.8,36.57,49.55,53.13,5.78
2017-02-10T12:00:00+01:00,37.46,35.38,54.6,56.79,5.72
2017-02-10T12:10:00+01:00,37.56,34.89,58.08,59.15,5.84
2017-02-10T12:20:00+01:00,38.17,35.3,58.88,58.41,6.06
2017-02-10T12:30:00+01:00,38.94,36.07,59.19,58.17,6.26
2017-02-10T12:40:00+01:00,39.73,37.12,58.5,57.93,6.43
2017-02-10T12:50:00+01:00,40.43,38.39,54.85,56.3,6.59
2017-02-10T13:00:00+01:00,40.5,38.9,52.57,54.75,6.78
2017-02-10T13:10:00+01:00,40.48,39.17,51.14,54.06,7.03
2017-02-10T13:20:00+01:00,40.3,39.18,49.66,53.24,6.96
2017-02-10T13:30:00+01:00,40.31,39.17,48.88,52.42,7.01
2017-02-10T13:40:00+01:00,40.23,39.11,48.11,51.8,7.05
2017-02-10T13:50:00+01:00,40.03,38.84,47.34,51.18,6.83
2017-02-10T14:00:00+01:00,39.86,38.52,46.89,50.74,6.79
2017-02-10T14:10:00+01:00,39.73,38.26,46.56,50.35,6.94
2017-02-10T14:20:00+01:00,39.53,38.0,46.17,49.99,7.15
2017-02-10T14:30:00+01:00,39.26,37.75,45.47,49.62,7.3
2017-02-10T14:40:00+01:00,39.11,37.46,45.43,49.25,7.51
2017-02-10T14:50:00+01:00,38.94,37.09,45.32,49.07,7.65
2017-02-10T15:00:00+01:00,38.68,36.81,45.22,48.82,7.6
2017-02-10T15:10:00+01:00,38.45,36.39,45.16,48.63,7.47
2017-02-10T15:20:00+01:00,38.18,35.93,45.05,48.44,7.57
2017-02-10T15:30:00+01:00,37.88,35.66,44.8,48.21,7.66
2017-02-10T15:40:00+01:00,37.59,35.46,44.38,47.89,7.66
2017-02-10T15:50:00+01:00,37.28,35.23,43.75,47.58,7.49
2017-02-10T16:00:00+01:00,36.96,34.98,43.28,47.07,7.41
2017-02-10T16:10:00+01:00,36.62,34.82,42.98,46.72,7.44
2017-02-10T16:20:00+01:00,36.34,34.7,42.76,46.45,7.41
2017-02-10T16:30:00+01:00,36.07,34.38,42.47,46.17,7.29
2017-02-10T16:40:00+01:00,35.78,34.13,41.97,45.89,7.16
2017-02-10T16:50:00+01:00,35.48,33.99,41.26,45.59,7.12
2017-02-10T17:00:00+01:00,35.26,33.75,41.51,45.3,7.13
2017-02-10T17:10:00+01:00,34.95,33.43,42.01,45.48,7.07
2017-02-10T17:20:00+01:00,34.69,33.05,42.18,45.54,7.06
2017-02-10T17:30:00+01:00,34.42,32.66,42.11,45.35,6.94
2017-02-10T17:40:00+01:00,34.12,32.3,42.1,45.27,6.8
2017-02-10T17:50:00+01:00,33.5,31.44,47.7,48.32,6.66
2017-02-10T18:00:00+01:00,33.19,31.03,53.55,51.35,6.67
2017-02-10T18:10:00+01:00,33.53,31.41,55.82,52.06,6.67
2017-02-10T18:20:00+01:00,34.11,31.99,56.85,53.32,6.67
2017-02-10T18:30:00+01:00,34.87,32.66,57.19,53.87,6.65
2017-02-10T18:40:00+01:00,35.71,33.37,57.4,54.41,6.62
2017-02-10T18:50:00+01:00,36.58,34.07,57.37,54.36,6.66
2017-02-10T19:00:00+01:00,37.55,34.9,57.36,54.41,6.67
2017-02-10T19:10:00+01:00,38.52,35.73,57.35,54.3,6.68
2017-02-10T19:20:00+01:00,39.45,36.66,57.47,54.42,6.68
2017-02-10T19:30:00+01:00,40.46,37.49,57.69,54.98,6.78
2017-02-10T19:40:00+01:00,41.44,38.35,57.64,54.88,6.7
2017-02-10T19:50:00+01:00,42.45,39.32,57.05,54.46,6.86
2017-02-10T20:00:00+01:00,43.31,40.81,53.15,52.99,6.77
2017-02-10T20:10:00+01:00,43.6,41.16,50.5,51.44,6.77
2017-02-10T20:20:00+01:00,43.65,40.98,48.79,50.48,6.69
2017-02-10T20:30:00+01:00,43.42,40.06,50.59,51.55,6.66
2017-02-10T20:40:00+01:00,43.17,39.03,55.22,54.6,6.62
2017-02-10T20:50:00+01:00,43.61,39.19,57.37,55.59,6.58
2017-02-10T21:00:00+01:00,44.22,39.62,58.22,55.91,6.58
2017-02-10T21:10:00+01:00,44.92,40.15,58.61,56.39,6.56
2017-02-10T21:20:00+01:00,45.65,40.68,59.17,57.27,6.49
2017-02-10T21:30:00+01:00,46.33,41.12,60.09,59.12,6.39
2017-02-10T21:40:00+01:00,47.03,41.53,59.96,59.02,6.39
2017-02-10T21:50:00+01:00,47.73,42.02,59.42,57.95,6.39
2017-02-10T22:00:00+01:00,48.47,42.62,59.41,57.62,6.38
2017-02-10T22:10:00+01:00,49.18,43.18,59.3,57.49,6.41
2017-02-10T22:20:00+01:00,49.9,43.78,58.85,56.73,6.55
2017-02-10T22:30:00+01:00,50.35,44.44,57.94,56.03,6.47
2017-02-10T22:40:00+01:00,49.32,45.85,53.52,54.24,6.4
2017-02-10T22:50:00+01:00,47.44,45.67,50.41,52.17,6.39
2017-02-10T23:00:00+01:00,45.47,45.16,48.09,50.69,6.2
2017-02-10T23:10:00+01:00,43.66,44.43,46.37,49.45,6.33
2017-02-10T23:20:00+01:00,41.9,43.62,44.96,48.38,6.39
2017-02-10T23:30:00+01:00,40.12,42.66,43.84,47.48,6.37
2017-02-10T23:40:00+01:00,38.44,41.59,42.98,46.73,6.31
2017-02-10T23:50:00+01:00,36.72,40.54,42.3,46.06,6.12
2017-02-11T00:00:00+01:00,35.59,39.15,41.88,45.48,6.24
2017-02-11T00:10:00+01:00,34.85,38.11,41.76,45.19,6.24
2017-02-11T00:20:00+01:00,34.36,37.27,41.53,44.9,6.24
2017-02-11T00:30:00+01:00,34.09,36.55,41.39,44.75,6.08
2017-02-11T00:40:00+01:00,33.95,35.87,41.2,44.51,6.07
2017-02-11T00:50:00+01:00,33.89,35.33,40.98,44.27,6.03
2017-02-11T01:00:00+01:00,33.77,34.94,40.55,43.98,6.09
2017-02-11T01:10:00+01:00,33.64,34.79,39.74,43.88,6.14
2017-02-11T01:20:00+01:00,33.46,34.71,38.94,43.69,5.95
2017-02-11T01:30:00+01:00,33.22,34.59,38.39,43.23,5.79
2017-02-11T01:40:00+01:00,33.04,34.49,37.94,43.1,5.8
2017-02-11T01:50:00+01:00,32.84,34.51,37.38,42.91,6.07
2017-02-11T02:00:00+01:00,32.68,34.53,37.21,42.45,6.04
2017-02-11T02:10:00+01:00,32.48,34.46,36.82,42.28,6.07
2017-02-11T02:20:00+01:00,32.3,34.42,36.61,42.03,6.36
2017-02-11T02:30:00+01:00,32.22,34.19,37.42,41.86,6.32
2017-02-11T02:40:00+01:00,32.16,34.09,37.62,41.79,5.99
2017-02-11T02:50:00+01:00,31.98,34.04,37.07,41.65,6.3
2017-02-11T03:00:00+01:00,31.9,33.9,36.61,41.45,6.09
2017-02-11T03:10:00+01:00,31.82,33.74,37.09,41.12,5.93
2017-02-11T03:20:00+01:00,31.77,33.43,37.46,41.12,5.89
2017-02-11T03:30:00+01:00,31.71,33.05,37.64,41.09,6.22
2017-02-11T03:40:00+01:00,31.71,32.71,37.7,41.07,6.18
2017-02-11T03:50:00+01:00,31.63,32.45,37.7,41.03,6.2
2017-02-11T04:00:00+01:00,31.47,32.21,37.18,40.93,6.12
2017-02-11T04:10:00+01:00,31.41,31.84,37.1,40.68,6.03
2017-02-11T04:20:00+01:00,31.24,31.46,37.53,40.78,6.04
2017-02-11T04:30:00+01:00,31.06,30.96,37.77,40.96,6.13
2017-02-11T04:40:00+01:00,30.87,30.74,37.67,40.77,6.2
2017-02-11T04:50:00+01:00,30.68,30.58,37.19,40.53,6.09
2017-02-11T05:00:00+01:00,30.52,30.21,37.11,40.38,6.08
2017-02-11T05:10:00+01:00,30.28,29.94,37.1,40.25,6.07
2017-02-11T05:20:00+01:00,30.08,29.75,36.85,40.06,6.01
2017-02-11T05:30:00+01:00,29.81,29.37,36.67,39.89,6.03
2017-02-11T05:40:00+01:00,29.62,29.17,36.6,39.83,6.07
2017-02-11T05:50:00+01:00,29.43,28.95,36.41,39.61,6.11
2017-02-11T06:00:00+01:00,29.19,28.61,36.61,39.7,6.14
2017-02-11T06:10:00+01:00,29.02,28.41,36.55,39.6,6.27
2017-02-11T06:20:00+01:00,28.78,28.18,36.46,39.47,6.31
2017-02-11T06:30:00+01:00,28.54,28.03,36.11,39.29,6.32
2017-02-11T06:40:00+01:00,28.28,27.98,35.42,38.92,6.34
2017-02-11T06:50:00+01:00,28.02,27.98,34.72,38.44,6.19
2017-02-11T07:00:00+01:00,27.78,27.9,34.16,38.21,6.01
2017-02-11T07:10:00+01:00,27.53,27.71,33.63,38.02,5.8
2017-02-11T07:20:00+01:00,27.28,27.69,33.06,37.56,5.75
2017-02-11T07:30:00+01:00,27.05,27.62,32.54,37.15,5.62
2017-02-11T07:40:00+01:00,26.77,27.3,32.12,36.86,5.42
2017-02-11T07:50:00+01:00,26.49,27.1,31.63,36.6,5.29
2017-02-11T08:00:00+01:00,26.2,26.88,31.18,36.45,5.39
2017-02-11T08:10:00+01:00,25.96,26.68,30.79,36.34,5.33
2017-02-11T08:20:00+01:00,25.71,26.51,30.46,36.0,5.25
2017-02-11T08:30:00+01:00,25.5,26.37,30.3,35.79,5.16
2017-02-11T08:40:00+01:00,25.29,26.25,29.91,35.63,5.2
2017-02-11T08:50:00+01:00,25.13,26.15,29.58,35.27,5.38
2017-02-11T09:00:00+01:00,24.93,26.01,29.36,34.95,5.63
2017-02-11T09:10:00+01:00,24.77,25.87,29.09,34.67,5.71
2017-02-11T09:20:00+01:00,24.59,25.59,28.81,34.46,5.56
2017-02-11T09:30:00+01:00,24.39,25.52,28.59,34.22,5.64
2017-02-11T09:40:00+01:00,24.15,25.48,28.28,33.99,5.79
2017-02-11T09:50:00+01:00,23.99,25.42,28.01,33.79,6.13
2017-02-11T10:00:00+01:00,23.81,25.33,27.82,33.52,6.17
2017-02-11T10:10:00+01:00,23.65,25.22,27.58,33.38,6.35
2017-02-11T10:20:00+01:00,23.5,25.16,27.37,33.18,6.35
2017-02-11T10:30:00+01:00,23.36,25.11,27.22,32.95,6.39
2017-02-11T10:40:00+01:00,23.2,24.94,27.02,32.73,6.46
2017-02-11T10:50:00+01:00,23.04,24.9,26.8,32.6,6.65
2017-02-11T11:00:00+01:00,22.91,24.83,26.66,32.37,6.79
2017-02-11T11:10:00+01:00,22.76,24.74,26.5,32.25,6.66
2017-02-11T11:20:00+01:00,22.57,24.64,26.27,32.07,6.87
2017-02-11T11:30:00+01:00,22.44,24.56,26.15,31.91,6.84
2017-02-11T11:40:00+01:00,22.35,24.53,25.99,31.75,6.9
2017-02-11T11:50:00+01:00,22.17,24.37,25.82,31.66,6.38
2017-02-11T12:00:00+01:00,22.14,24.32,25.77,31.46,6.25
2017-02-11T12:10:00+01:00,22.07,24.23,25.58,31.36,6.48
2017-02-11T12:20:00+01:00,21.94,24.05,25.44,31.23,6.71
2017-02-11T12:30:00+01:00,21.86,23.93,25.38,31.13,6.34
2017-02-11T12:40:00+01:00,21.77,23.6,25.22,31.07,6.13
2017-02-11T12:50:00+01:00,21.6,23.41,25.03,30.88,6.15
2017-02-11T13:00:00+01:00,21.5,23.23,24.9,30.66,6.07
2017-02-11T13:10:00+01:00,21.48,23.23,24.75,30.6,6.16
2017-02-11T13:20:00+01:00,21.47,23.14,24.59,30.52,6.29
2017-02-11T13:30:00+01:00,21.35,22.96,24.49,30.3,6.29
2017-02-11T13:40:00+01:00,21.28,22.86,24.42,30.17,6.12
2017-02-11T13:50:00+01:00,21.28,22.65,24.3,30.05,6.17
2017-02-11T14:00:00+01:00,21.26,22.51,24.27,29.98,6.23
2017-02-11T14:10:00+01:00,21.18,22.33,24.15,29.96,6.71
2017-02-11T14:20:00+01:00,21.11,22.21,24.01,29.77,6.87
2017-02-11T14:30:00+01:00,20.99,22.06,23.9,29.64,6.81
2017-02-11T14:40:00+01:00,20.95,21.96,23.81,29.48,6.89
2017-02-11T14:50:00+01:00,20.89,21.77,23.67,29.42,6.24
2017-02-11T15:00:00+01:00,20.89,21.58,23.59,29.36,6.12
2017-02-11T15:10:00+01:00,20.87,21.44,23.54,29.2,5.91
2017-02-11T15:20:00+01:00,20.7,21.26,23.44,29.15,5.78
2017-02-11T15:30:00+01:00,20.69,21.11,23.43,28.95,5.73
2017-02-11T15:40:00+01:00,20.55,20.94,23.28,28.89,5.79
2017-02-11T15:50:00+01:00,20.5,20.76,23.16,28.75,5.84
2017-02-11T16:00:00+01:00,20.45,20.63,23.09,28.63,5.86
2017-02-11T16:10:00+01:00,20.4,20.49,22.98,28.54,5.85
2017-02-11T16:20:00+01:00,20.32,20.36,22.89,28.4,5.78
2017-02-11T16:30:00+01:00,20.2,20.21,22.87,28.32,5.52
2017-02-11T16:40:00+01:00,20.19,20.06,22.7,28.29,5.45
2017-02-11T16:50:00+01:00,20.1,19.96,22.56,28.22,5.3
2017-02-11T17:00:00+01:00,20.09,19.8,22.5,28.1,5.24
2017-02-11T17:10:00+01:00,19.93,19.67,22.46,28.11,5.09
2017-02-11T17:20:00+01:00,19.9,19.49,22.36,28.07,4.98
2017-02-11T17:30:00+01:00,19.81,19.31,22.26,27.84,4.94
2017-02-11T17:40:00+01:00,19.78,19.23,22.18,27.72,4.92
2017-02-11T17:50:00+01:00,19.62,19.11,22.1,27.71,4.91
2017-02-11T18:00:00+01:00,19.59,18.99,22.04,27.57,4.87
2017-02-11T18:10:00+01:00,19.51,18.89,21.91,27.47,4.73
2017-02-11T18:20:00+01:00,19.46,18.72,21.83,27.32,4.72
2017-02-11T18:30:00+01:00,19.31,18.63,21.81,27.24,4.71
2017-02-11T18:40:00+01:00,19.28,18.49,21.66,27.17,4.71
2017-02-11T18:50:00+01:00,19.22,18.39,21.56,27.12,4.72
2017-02-11T19:00:00+01:00,19.04,18.29,21.5,26.94,4.71
2017-02-11T19:10:00+01:00,19.0,18.13,21.33,26.92,4.74
2017-02-11T19:20:00+01:00,18.92,18.05,21.26,26.8,4.74
2017-02-11T19:30:00+01:00,18.82,17.95,21.21,26.64,4.72
2017-02-11T19:40:00+01:00,18.72,17.84,21.08,26.61,4.71
2017-02-11T19:50:00+01:00,18.58,17.75,20.94,26.45,4.68
2017-02-11T20:00:00+01:00,18.53,17.67,20.82,26.36,4.67
2017-02-11T20:10:00+01:00,18.44,17.54,20.78,26.27,4.67
2017-02-11T20:20:00+01:00,18.39,17.39,20.68,26.13,4.69
2017-02-11T20:30:00+01:00,18.24,17.33,20.61,26.04,4.72
2017-02-11T20:40:00+01:00,18.21,17.25,20.52,25.95,4.72
2017-02-11T20:50:00+01:00,18.13,17.19,20.43,25.84,4.73
2017-02-11T21:00:00+01:00,18.11,17.05,20.41,25.75,4.73
2017-02-11T21:10:00+01:00,17.94,17.04,20.26,25.72,4.73
2017-02-11T21:20:00+01:00,17.93,16.96,20.19,25.57,4.67
2017-02-11T21:30:00+01:00,17.85,16.94,20.12,25.45,4.56
2017-02-11T21:40:00+01:00,17.84,16.8,20.08,25.35,4.66
2017-02-11T21:50:00+01:00,17.68,16.76,19.92,25.32,4.64
2017-02-11T22:00:00+01:00,17.63,16.75,19.89,25.24,4.73
2017-02-11T22:10:00+01:00,17.55,16.68,19.83,25.13,4.74
2017-02-11T22:20:00+01:00,17.52,16.67,19.7,25.06,4.74
2017-02-11T22:30:00+01:00,17.36,16.67,19.63,24.99,4.81
2017-02-11T22:40:00+01:00,17.34,16.58,19.57,24.96,4.58
2017-02-11T22:50:00+01:00,17.28,16.49,19.51,24.87,4.56
2017-02-11T23:00:00+01:00,17.25,16.48,19.46,24.76,4.49
2017-02-11T23:10:00+01:00,17.15,16.47,19.33,24.69,4.55
2017-02-11T23:20:00+01:00,17.05,16.41,19.26,24.67,4.57
2017-02-11T23:30:00+01:00,17.03,16.38,19.23,24.49,4.48
2017-02-11T23:40:00+01:00,16.96,16.38,19.17,24.47,4.45
2017-02-11T23:50:00+01:00,16.95,16.25,19.04,24.4,4.51
2017-02-12T00:00:00+01:00,16.93,16.19,19.02,24.32,4.54
2017-02-12T00:10:00+01:00,16.78,16.13,18.84,24.17,4.63
2017-02-12T00:20:00+01:00,16.75,16.07,18.74,24.11,4.7
2017-02-12T00:30:00+01:00,16.67,16.03,18.68,23.93,4.74
2017-02-12T00:40:00+01:00,16.61,15.93,18.54,23.87,4.82
2017-02-12T00:50:00+01:00,16.46,15.89,18.5,23.79,4.93
2017-02-12T01:00:00+01:00,16.36,15.8,18.44,23.68,4.76
2017-02-12T01:10:00+01:00,16.26,15.71,18.39,23.61,4.9
2017-02-12T01:20:00+01:00,16.24,15.47,18.24,23.58,4.95
2017-02-12T01:30:00+01:00,16.16,15.36,18.18,23.43,4.95
2017-02-12T01:40:00+01:00,16.05,15.25,18.13,23.34,4.98
2017-02-12T01:50:00+01:00,15.96,15.08,17.94,23.26,5.06
2017-02-12T02:00:00+01:00,15.87,14.93,17.85,23.08,5.12
2017-02-12T02:10:00+01:00,15.69,14.8,17.71,22.99,5.1
2017-02-12T02:20:00+01:00,15.6,14.72,17.58,22.85,5.25
2017-02-12T02:30:00+01:00,15.51,14.69,17.35,22.69,5.19
2017-02-12T02:40:00+01:00,15.36,14.55,17.27,22.5,5.28
2017-02-12T02:50:00+01:00,15.27,14.52,17.15,22.49,5.36
2017-02-12T03:00:00+01:00,15.12,14.52,16.85,22.26,5.45
2017-02-12T03:10:00+01:00,15.05,14.44,16.82,22.17,5.94
2017-02-12T03:20:00+01:00,14.98,14.42,16.68,22.09,6.15
2017-02-12T03:30:00+01:00,14.83,14.31,16.45,21.83,6.08
2017-02-12T03:40:00+01:00,14.77,14.23,16.44,21.71,6.96
2017-02-12T03:50:00+01:00,14.69,14.24,16.33,21.74,6.87
2017-02-12T04:00:00+01:00,14.68,14.26,16.36,21.61,6.95
2017-02-12T04:10:00+01:00,14.6,14.3,16.8,21.64,7.08
2017-02-12T04:20:00+01:00,14.5,14.3,17.28,21.76,6.91
2017-02-12T04:30:00+01:00,14.49,14.34,17.67,21.96,7.14
2017-02-12T04:40:00+01:00,14.49,14.38,18.07,22.19,6.93
2017-02-12T04:50:00+01:00,14.46,14.41,18.35,22.32,7.04
2017-02-12T05:00:00+01:00,14.36,14.41,18.73,22.52,6.86
2017-02-12T05:10:00+01:00,14.27,14.4,26.34,26.69,7.19
2017-02-12T05:20:00+01:00,14.45,14.98,54.05,47.68,7.32
2017-02-12T05:30:00+01:00,15.42,16.53,67.87,54.06,7.21
2017-02-12T05:40:00+01:00,16.69,18.09,69.87,54.11,7.22
2017-02-12T05:50:00+01:00,18.17,19.68,70.91,56.02,7.69
2017-02-12T06:00:00+01:00,19.83,21.31,72.32,59.0,8.29
2017-02-12T06:10:00+01:00,21.51,22.84,70.46,58.11,7.8
2017-02-12T06:20:00+01:00,23.09,24.13,63.84,55.29,7.55
2017-02-12T06:30:00+01:00,24.59,25.23,62.59,57.09,7.87
2017-02-12T06:40:00+01:00,26.19,26.52,64.72,59.63,7.93
2017-02-12T06:50:00+01:00,27.7,27.7,64.63,59.09,7.89
2017-02-12T07:00:00+01:00,29.1,28.7,63.41,59.08,7.98
2017-02-12T07:10:00+01:00,30.44,29.62,62.92,59.4,8.02
2017-02-12T07:20:00+01:00,31.73,30.49,62.94,59.86,7.96
2017-02-12T07:30:00+01:00,32.95,31.27,61.77,58.91,7.9
2017-02-12T07:40:00+01:00,34.01,32.02,60.01,57.75,8.0
2017-02-12T07:50:00+01:00,35.02,32.78,58.67,56.54,8.21
2017-02-12T08:00:00+01:00,36.03,33.63,57.55,55.17,8.35
2017-02-12T08:10:00+01:00,37.08,34.54,57.81,55.57,8.79
2017-02-12T08:20:00+01:00,38.12,35.4,57.91,55.84,9.06
2017-02-12T08:30:00+01:00,39.19,36.22,58.01,55.86,9.26
2017-02-12T08:40:00+01:00,40.13,37.01,57.78,55.53,9.37
2017-02-12T08:50:00+01:00,41.13,37.82,57.69,55.27,9.62
2017-02-12T09:00:00+01:00,42.14,38.63,57.89,55.67,9.7
2017-02-12T09:10:00+01:00,43.12,39.48,57.81,55.55,9.82
2017-02-12T09:20:00+01:00,44.12,40.39,58.47,56.73,10.19
2017-02-12T09:30:00+01:00,45.15,41.23,59.17,57.9,10.36
2017-02-12T09:40:00+01:00,46.2,42.05,59.79,58.72,10.68
2017-02-12T09:50:00+01:00,47.14,42.67,59.69,58.59,10.85
2017-02-12T10:00:00+01:00,48.0,43.13,60.97,60.39,10.66
2017-02-12T10:10:00+01:00,48.84,43.55,61.92,61.03,10.86
2017-02-12T10:20:00+01:00,49.6,44.02,60.05,58.4,11.23
2017-02-12T10:30:00+01:00,50.35,44.71,59.18,57.01,11.43
2017-02-12T10:40:00+01:00,51.09,45.38,59.04,57.18,11.91
2017-02-12T10:50:00+01:00,49.27,44.03,58.44,56.45,12.61
2017-02-12T11:00:00+01:00,45.26,41.55,59.37,58.2,12.26
2017-02-12T11:10:00+01:00,41.62,39.3,60.49,60.12,12.07
2017-02-12T11:20:00+01:00,39.52,38.33,60.4,59.9,11.35
2017-02-12T11:30:00+01:00,39.96,38.91,60.82,60.38,10.98
2017-02-12T11:40:00+01:00,41.2,39.57,61.46,61.19,11.16
2017-02-12T11:50:00+01:00,42.38,40.17,60.29,59.45,11.51
2017-02-12T12:00:00+01:00,43.48,40.79,59.64,58.42,11.54
2017-02-12T12:10:00+01:00,44.55,41.44,59.55,58.44,11.57
2017-02-12T12:20:00+01:00,45.59,42.09,60.04,59.26,11.47
2017-02-12T12:30:00+01:00,46.6,42.73,61.73,61.98,11.51
2017-02-12T12:40:00+01:00,47.67,43.4,64.07,64.44,11.8
2017-02-12T12:50:00+01:00,48.65,44.05,64.21,64.4,12.4
2017-02-12T13:00:00+01:00,49.61,44.69,65.74,66.31,12.57
2017-02-12T13:10:00+01:00,50.48,45.28,66.6,67.3,12.86
2017-02-12T13:20:00+01:00,51.43,45.93,69.57,70.82,13.28
2017-02-12T13:30:00+01:00,52.34,46.61,70.5,71.29,13.53
2017-02-12T13:40:00+01:00,53.26,47.33,72.53,73.62,13.61
2017-02-12T13:50:00+01:00,54.14,47.99,72.65,73.43,13.7
2017-02-12T14:00:00+01:00,54.83,48.5,70.84,71.86,13.87
2017-02-12T14:10:00+01:00,54.86,48.24,73.63,75.59,14.1
2017-02-12T14:20:00+01:00,51.01,45.5,72.21,73.97,14.25
2017-02-12T14:30:00+01:00,46.68,42.98,74.65,76.94,14.17
2017-02-12T14:40:00+01:00,43.24,41.34,75.09,76.85,14.28
2017-02-12T14:50:00+01:00,42.8,42.0,74.91,76.68,14.26
2017-02-12T15:00:00+01:00,44.34,43.14,76.43,78.39,14.25
2017-02-12T15:10:00+01:00,45.93,44.19,75.09,76.67,14.44
2017-02-12T15:20:00+01:00,47.24,44.85,74.32,76.53,14.38
2017-02-12T15:30:00+01:00,48.04,44.36,74.02,77.11,14.03
2017-02-12T15:40:00+01:00,48.57,43.56,73.22,76.05,13.83
2017-02-12T15:50:00+01:00,49.0,43.12,71.59,74.23,13.52
2017-02-12T16:00:00+01:00,49.43,42.83,73.06,76.0,13.31
2017-02-12T16:10:00+01:00,49.99,42.8,74.46,76.97,13.0
