Date_time,Db1t_avg,Db2t_avg,Gb1t_avg,Gb2t_avg,Ot_avg
2017-02-16T08:50:00+01:00,60.48,61.01,71.92,78.34,23.08
2017-02-16T09:00:00+01:00,56.75,54.03,69.76,73.46,19.25
2017-02-16T09:10:00+01:00,64.99,67.39,74.88,83.71,25.72
2017-02-16T09:20:00+01:00,45.68,38.21,62.07,59.58,12.46
2017-02-16T09:30:00+01:00,44.31,39.46,62.58,61.39,14.2
2017-02-16T09:40:00+01:00,62.96,73.62,76.39,89.64,32.66
2017-02-16T09:50:00+01:00,42.93,42.95,61.99,63.97,17.96
2017-02-16T10:00:00+01:00,39.37,38.77,57.3,58.05,15.18
2017-02-16T10:10:00+01:00,40.58,41.46,56.71,59.08,16.79
2017-02-16T10:20:00+01:00,41.99,44.39,56.09,60.56,18.21
2017-02-16T10:30:00+01:00,45.91,50.9,57.34,64.99,21.83
2017-02-16T10:40:00+01:00,42.5,45.25,54.28,60.0,19.3
2017-02-16T10:50:00+01:00,43.26,46.29,56.09,61.93,20.66
2017-02-16T11:00:00+01:00,57.15,68.79,71.95,85.51,32.33
2017-02-16T11:10:00+01:00,41.42,41.3,63.68,65.1,18.18
2017-02-16T11:20:00+01:00,49.24,52.96,69.15,74.56,23.06
2017-02-16T11:30:00+01:00,58.4,66.89,74.56,84.75,30.2
2017-02-16T11:40:00+01:00,40.32,35.56,62.36,60.01,13.69
2017-02-16T11:50:00+01:00,59.97,67.02,75.67,85.88,28.97
2017-02-16T12:00:00+01:00,65.84,75.6,78.55,91.54,33.28
2017-02-16T12:10:00+01:00,65.75,74.36,77.49,89.54,32.49
2017-02-16T12:20:00+01:00,66.0,73.81,76.2,87.24,31.72
2017-02-16T12:30:00+01:00,57.28,58.4,70.26,75.39,23.47
2017-02-16T12:40:00+01:00,66.75,73.12,77.76,89.47,30.19
2017-02-16T12:50:00+01:00,68.46,74.8,79.99,92.06,30.51
2017-02-16T13:00:00+01:00,70.73,78.62,80.83,94.36,32.74
2017-02-16T13:10:00+01:00,66.69,75.08,77.9,90.44,32.2
2017-02-16T13:20:00+01:00,45.07,42.19,64.42,64.54,16.53
2017-02-16T13:30:00+01:00,42.9,41.36,64.88,66.12,16.78
2017-02-16T13:40:00+01:00,44.04,45.56,66.41,69.21,19.43
2017-02-16T13:50:00+01:00,59.6,72.21,76.76,89.65,32.66
2017-02-16T14:00:00+01:00,42.07,41.83,64.13,64.2,17.02
2017-02-16T14:10:00+01:00,43.88,43.42,64.93,65.41,17.17
2017-02-16T14:20:00+01:00,58.56,66.39,73.9,83.31,28.39
2017-02-16T14:30:00+01:00,56.11,61.02,71.02,77.57,25.59
2017-02-16T14:40:00+01:00,51.77,52.76,66.4,69.17,21.01
2017-02-16T14:50:00+01:00,47.85,45.81,59.86,60.99,16.66
2017-02-16T15:00:00+01:00,61.35,68.18,66.57,77.03,27.59
2017-02-16T15:10:00+01:00,61.48,68.02,65.25,76.0,27.45
2017-02-16T15:20:00+01:00,49.38,47.65,56.08,59.08,17.13
2017-02-16T15:30:00+01:00,67.13,76.99,67.14,82.14,31.79
2017-02-16T15:40:00+01:00,46.11,41.92,52.62,53.87,14.14
2017-02-16T15:50:00+01:00,55.08,56.68,58.26,65.58,21.41
2017-02-16T16:00:00+01:00,49.1,46.59,54.81,57.9,16.41
2017-02-16T16:10:00+01:00,67.0,75.99,72.27,86.13,31.6
2017-02-16T16:20:00+01:00,49.76,47.06,61.82,63.29,17.05
2017-02-16T16:30:00+01:00,45.03,39.32,55.41,54.71,12.61
2017-02-16T16:40:00+01:00,47.61,43.61,55.41,56.71,14.46
2017-02-16T16:50:00+01:00,47.63,43.17,60.05,60.66,14.34
2017-02-16T17:00:00+01:00,67.76,76.26,75.84,89.34,30.8
2017-02-16T17:10:00+01:00,48.02,42.89,62.81,62.07,13.85
2017-02-16T17:20:00+01:00,49.02,44.12,62.9,61.83,14.07
2017-02-16T17:30:00+01:00,65.08,70.43,73.05,81.95,26.73
2017-02-16T17:40:00+01:00,63.98,68.13,71.6,79.13,25.13
2017-02-16T17:50:00+01:00,59.12,59.82,67.78,71.77,20.66
2017-02-16T18:00:00+01:00,60.17,64.35,68.19,75.48,23.51
2017-02-16T18:10:00+01:00,65.5,76.46,69.05,82.53,28.85
2017-02-16T18:20:00+01:00,58.46,66.93,63.18,73.46,24.08
2017-02-16T18:30:00+01:00,39.18,36.08,56.94,56.08,10.12
2017-02-16T18:40:00+01:00,37.81,35.96,60.73,60.67,10.92
2017-02-16T18:50:00+01:00,56.27,66.79,75.13,86.75,26.22
2017-02-16T19:00:00+01:00,42.29,41.98,66.51,67.6,13.5
2017-02-16T19:10:00+01:00,59.66,69.2,77.01,88.56,26.81
2017-02-16T19:20:00+01:00,63.47,74.02,78.95,92.64,28.9
2017-02-16T19:30:00+01:00,46.66,44.56,67.32,68.93,13.79
2017-02-16T19:40:00+01:00,65.89,75.44,77.99,90.9,29.06
2017-02-16T19:50:00+01:00,60.53,65.67,72.74,80.72,23.82
2017-02-16T20:00:00+01:00,53.75,53.6,66.85,69.71,17.32
2017-02-16T20:10:00+01:00,65.7,73.08,73.81,83.64,26.53
2017-02-16T20:20:00+01:00,46.3,40.26,60.76,57.56,9.66
2017-02-16T20:30:00+01:00,46.23,42.21,62.04,61.09,11.49
2017-02-16T20:40:00+01:00,54.38,59.02,69.44,76.36,21.05
2017-02-16T20:50:00+01:00,54.89,62.74,72.01,81.67,23.95
2017-02-16T21:00:00+01:00,46.1,50.41,67.43,72.61,18.5
2017-02-16T21:10:00+01:00,57.5,69.89,75.41,87.97,28.09
2017-02-16T21:20:00+01:00,56.86,67.45,74.27,85.31,26.41
2017-02-16T21:30:00+01:00,42.32,41.6,64.04,64.64,12.96
2017-02-16T21:40:00+01:00,44.27,43.22,64.54,65.52,13.41
2017-02-16T21:50:00+01:00,54.17,58.36,69.96,76.11,20.51
2017-02-16T22:00:00+01:00,45.75,42.98,64.56,65.13,12.14
2017-02-16T22:10:00+01:00,61.12,67.21,74.25,84.23,23.93
2017-02-16T22:20:00+01:00,59.5,63.31,72.05,79.89,21.67
2017-02-16T22:30:00+01:00,52.07,49.84,65.71,67.54,14.76
2017-02-16T22:40:00+01:00,46.24,39.49,60.52,57.28,9.2
2017-02-16T22:50:00+01:00,64.91,70.66,72.88,82.14,24.67
2017-02-16T23:00:00+01:00,43.29,37.51,60.0,57.47,9.16
2017-02-16T23:10:00+01:00,41.75,38.22,60.5,58.99,10.54
2017-02-16T23:20:00+01:00,53.09,59.94,69.92,77.77,22.38
2017-02-16T23:30:00+01:00,55.87,66.69,73.2,84.31,26.2
2017-02-16T23:40:00+01:00,38.6,37.79,62.82,62.88,11.53
2017-02-16T23:50:00+01:00,50.94,56.82,72.62,80.81,20.77
2017-02-17T00:00:00+01:00,59.87,70.01,78.48,91.36,26.91
2017-02-17T00:10:00+01:00,57.01,63.64,77.31,87.86,23.39
2017-02-17T00:20:00+01:00,61.23,69.13,80.35,92.58,25.66
2017-02-17T00:30:00+01:00,51.18,51.06,72.58,77.12,16.23
2017-02-17T00:40:00+01:00,43.93,37.8,66.23,65.25,9.2
2017-02-17T00:50:00+01:00,47.45,42.72,67.8,68.73,11.43
2017-02-17T01:00:00+01:00,54.56,53.66,70.81,75.42,16.55
2017-02-17T01:10:00+01:00,67.35,74.16,78.12,90.79,26.47
2017-02-17T01:20:00+01:00,58.05,57.83,71.31,77.61,18.06
2017-02-17T01:30:00+01:00,53.54,49.61,67.16,69.4,13.67
2017-02-17T01:40:00+01:00,62.15,63.44,72.72,80.53,20.2
2017-02-17T01:50:00+01:00,64.52,68.1,76.67,88.02,23.16
2017-02-17T02:00:00+01:00,48.98,46.24,70.68,74.56,13.56
2017-02-17T02:10:00+01:00,60.53,69.26,80.61,94.15,26.05
2017-02-17T02:20:00+01:00,52.76,58.96,77.66,87.58,21.31
2017-02-17T02:30:00+01:00,42.88,42.01,71.32,73.75,12.35
2017-02-17T02:40:00+01:00,39.57,35.11,67.37,66.61,8.46
2017-02-17T02:50:00+01:00,48.2,48.08,71.51,75.9,14.6
2017-02-17T03:00:00+01:00,51.22,51.87,73.03,79.0,16.16
2017-02-17T03:10:00+01:00,62.08,68.72,79.66,92.06,24.27
2017-02-17T03:20:00+01:00,61.89,67.31,78.11,89.56,23.24
2017-02-17T03:30:00+01:00,57.0,58.25,73.68,81.13,18.4
2017-02-17T03:40:00+01:00,61.83,65.42,75.56,85.34,21.67
2017-02-17T03:50:00+01:00,59.29,60.44,72.31,79.42,18.95
2017-02-17T04:00:00+01:00,59.61,60.42,71.94,78.64,18.43
2017-02-17T04:10:00+01:00,59.65,60.53,72.15,79.62,18.66
2017-02-17T04:20:00+01:00,66.37,75.03,78.27,92.7,27.23
2017-02-17T04:30:00+01:00,42.53,38.77,64.28,65.3,10.22
2017-02-17T04:40:00+01:00,47.23,49.7,70.14,76.9,16.61
2017-02-17T04:50:00+01:00,38.35,36.83,64.24,64.86,10.24
2017-02-17T05:00:00+01:00,49.24,54.26,71.66,79.28,18.41
2017-02-17T05:10:00+01:00,61.45,73.13,79.19,93.97,27.39
2017-02-17T05:20:00+01:00,50.48,53.33,71.89,78.9,17.01
2017-02-17T05:30:00+01:00,42.17,37.98,65.63,66.02,8.99
2017-02-17T05:40:00+01:00,47.63,45.79,68.43,71.65,12.55
2017-02-17T05:50:00+01:00,48.75,46.5,68.47,71.62,12.54
2017-02-17T06:00:00+01:00,47.59,43.56,66.89,68.57,10.69
2017-02-17T06:10:00+01:00,47.43,42.44,65.4,65.83,9.74
2017-02-17T06:20:00+01:00,68.72,77.2,78.7,92.53,26.62
2017-02-17T06:30:00+01:00,64.34,69.06,75.87,86.96,22.14
2017-02-17T06:40:00+01:00,68.4,74.86,78.46,91.73,24.68
2017-02-17T06:50:00+01:00,49.76,44.78,66.83,68.95,10.3
2017-02-17T07:00:00+01:00,58.37,62.9,73.68,83.66,20.54
2017-02-17T07:10:00+01:00,59.63,68.45,75.81,88.59,24.37
2017-02-17T07:20:00+01:00,52.8,59.99,72.79,82.89,20.91
2017-02-17T07:30:00+01:00,41.89,42.84,65.82,68.66,12.18
2017-02-17T07:40:00+01:00,40.19,39.0,63.74,64.17,9.81
2017-02-17T07:50:00+01:00,39.42,36.49,61.51,60.7,8.06
2017-02-17T08:00:00+01:00,61.91,73.95,72.79,87.84,26.2
2017-02-17T08:10:00+01:00,41.69,39.66,60.08,61.56,8.92
2017-02-17T08:20:00+01:00,49.71,51.59,69.18,76.01,14.97
2017-02-17T08:30:00+01:00,43.69,40.31,64.38,65.14,9.36
2017-02-17T08:40:00+01:00,61.22,68.89,72.56,84.91,23.43
2017-02-17T08:50:00+01:00,58.79,64.82,67.76,78.97,20.95
2017-02-17T09:00:00+01:00,52.31,54.0,61.49,68.79,15.54
2017-02-17T09:10:00+01:00,56.61,61.07,63.08,73.51,19.29
2017-02-17T09:20:00+01:00,59.39,65.49,64.02,76.49,21.8
2017-02-17T09:30:00+01:00,63.06,71.48,65.83,80.97,25.27
2017-02-17T09:40:00+01:00,62.71,70.72,65.21,80.23,25.13
2017-02-17T09:50:00+01:00,60.68,67.25,63.58,77.4,23.65
2017-02-17T10:00:00+01:00,64.02,72.69,67.53,82.91,27.5
2017-02-17T10:10:00+01:00,59.33,65.05,65.72,78.26,24.52
2017-02-17T10:20:00+01:00,59.06,64.72,67.8,78.89,24.73
2017-02-17T10:30:00+01:00,49.38,48.51,64.01,67.48,17.11
2017-02-17T10:40:00+01:00,44.44,40.09,61.11,60.86,12.93
2017-02-17T10:50:00+01:00,52.92,54.38,63.03,69.69,19.78
2017-02-17T11:00:00+01:00,42.68,37.05,57.93,57.13,11.02
2017-02-17T11:10:00+01:00,45.58,41.41,61.71,62.18,13.74
2017-02-17T11:20:00+01:00,48.78,46.34,64.48,66.27,15.3
2017-02-17T11:30:00+01:00,53.6,53.89,67.71,72.16,18.81
2017-02-17T11:40:00+01:00,48.67,45.29,62.73,63.54,14.87
2017-02-17T11:50:00+01:00,63.8,70.39,70.53,82.12,26.16
2017-02-17T12:00:00+01:00,65.75,73.03,73.67,85.74,27.71
2017-02-17T12:10:00+01:00,64.94,71.09,73.78,84.43,26.01
2017-02-17T12:20:00+01:00,61.93,65.47,71.23,79.06,23.66
2017-02-17T12:30:00+01:00,70.04,78.73,74.25,87.35,30.04
2017-02-17T12:40:00+01:00,53.45,50.48,64.08,65.57,15.88
2017-02-17T12:50:00+01:00,58.53,59.03,69.24,75.22,20.33
2017-02-17T13:00:00+01:00,61.71,67.65,74.19,84.97,25.91
2017-02-17T13:10:00+01:00,49.4,50.52,67.26,71.16,18.29
2017-02-17T13:20:00+01:00,37.57,33.79,62.89,62.09,10.76
2017-02-17T13:30:00+01:00,50.33,56.73,71.81,79.59,22.25
2017-02-17T13:40:00+01:00,49.82,55.06,71.76,78.69,21.0
2017-02-17T13:50:00+01:00,58.24,67.51,77.6,89.25,26.31
2017-02-17T14:00:00+01:00,43.51,41.57,64.57,65.41,13.08
2017-02-17T14:10:00+01:00,51.66,54.41,67.43,73.18,18.87
2017-02-17T14:20:00+01:00,46.14,44.06,64.6,65.96,13.57
2017-02-17T14:30:00+01:00,55.81,59.07,72.91,80.9,20.33
2017-02-17T14:40:00+01:00,49.69,47.66,69.45,72.21,14.23
2017-02-17T14:50:00+01:00,45.38,39.38,65.96,65.0,9.78
2017-02-17T15:00:00+01:00,61.25,64.8,75.6,84.74,22.12
2017-02-17T15:10:00+01:00,68.82,76.59,79.16,92.22,27.78
2017-02-17T15:20:00+01:00,57.35,56.92,69.5,73.61,17.59
2017-02-17T15:30:00+01:00,61.78,64.21,71.44,78.22,20.98
2017-02-17T15:40:00+01:00,59.01,62.43,71.57,79.78,20.96
2017-02-17T15:50:00+01:00,41.1,36.09,61.16,59.53,8.93
2017-02-17T16:00:00+01:00,44.84,45.65,62.72,66.16,14.25
2017-02-17T16:10:00+01:00,38.71,38.09,55.64,56.77,9.98
2017-02-17T16:20:00+01:00,42.2,45.58,56.33,60.81,13.74
2017-02-17T16:30:00+01:00,48.96,58.05,59.84,69.71,20.09
2017-02-17T16:40:00+01:00,55.42,68.81,63.52,78.05,25.71
2017-02-17T16:50:00+01:00,49.33,58.79,58.97,69.91,20.92
2017-02-17T17:00:00+01:00,49.06,58.32,58.41,69.46,20.86
2017-02-17T17:10:00+01:00,48.83,57.62,58.22,68.99,20.7
2017-02-17T17:20:00+01:00,52.52,63.44,61.32,74.32,23.88
2017-02-17T17:30:00+01:00,53.81,64.43,67.92,80.28,24.92
2017-02-17T17:40:00+01:00,47.54,52.76,64.96,71.48,19.15
2017-02-17T17:50:00+01:00,52.99,61.75,65.15,76.18,23.13
2017-02-17T18:00:00+01:00,39.04,38.8,53.89,56.23,11.37
2017-02-17T18:10:00+01:00,51.14,58.73,60.38,70.96,21.27
2017-02-17T18:20:00+01:00,51.6,59.31,59.44,70.63,21.38
2017-02-17T18:30:00+01:00,47.92,52.92,56.29,65.1,18.41
2017-02-17T18:40:00+01:00,37.2,34.65,48.62,50.35,9.37
2017-02-17T18:50:00+01:00,45.62,48.58,54.05,61.48,16.49
2017-02-17T19:00:00+01:00,53.0,60.66,58.71,71.09,22.69
2017-02-17T19:10:00+01:00,56.49,66.36,60.75,75.58,25.71
2017-02-17T19:20:00+01:00,53.65,61.67,58.42,71.62,23.47
2017-02-17T19:30:00+01:00,40.86,40.14,49.71,54.36,12.89
2017-02-17T19:40:00+01:00,53.84,61.78,58.12,71.56,23.79
2017-02-17T19:50:00+01:00,38.55,36.38,47.92,51.27,11.16
2017-02-17T20:00:00+01:00,45.11,47.31,52.36,60.2,16.81
2017-02-17T20:10:00+01:00,51.62,58.31,56.57,69.03,22.49
2017-02-17T20:20:00+01:00,34.06,29.18,44.87,45.76,8.1
2017-02-17T20:30:00+01:00,33.24,28.0,44.23,44.81,7.68
2017-02-17T20:40:00+01:00,53.07,61.25,57.49,71.4,24.45
2017-02-17T20:50:00+01:00,49.19,54.99,55.14,66.59,21.53
2017-02-17T21:00:00+01:00,52.36,60.59,57.51,71.26,24.5
2017-02-17T21:10:00+01:00,43.11,45.38,51.54,59.24,17.28
2017-02-17T21:20:00+01:00,52.45,61.21,57.97,72.05,25.34
2017-02-17T21:30:00+01:00,36.45,34.79,48.58,51.7,12.16
2017-02-17T21:40:00+01:00,33.39,30.17,54.35,54.16,10.06
2017-02-17T21:50:00+01:00,36.01,34.71,59.16,59.65,12.17
2017-02-17T22:00:00+01:00,50.23,58.25,69.12,77.99,23.72
2017-02-17T22:10:00+01:00,41.41,43.15,63.26,65.37,15.78
2017-02-17T22:20:00+01:00,50.08,56.99,69.79,78.08,22.27
2017-02-17T22:30:00+01:00,41.5,41.9,63.96,66.16,14.24
2017-02-17T22:40:00+01:00,55.56,64.5,72.18,82.83,25.17
2017-02-17T22:50:00+01:00,47.15,49.81,65.74,69.99,17.52
2017-02-17T23:00:00+01:00,39.19,35.74,59.39,57.46,10.17
2017-02-17T23:10:00+01:00,43.92,42.89,62.07,62.72,13.18
2017-02-17T23:20:00+01:00,53.5,58.0,67.02,73.27,20.29
2017-02-17T23:30:00+01:00,45.45,44.47,57.46,59.82,12.79
2017-02-17T23:40:00+01:00,50.78,53.41,58.26,64.94,16.93
2017-02-17T23:50:00+01:00,58.64,66.49,61.63,74.12,23.34
2017-02-18T00:00:00+01:00,57.96,65.26,60.02,72.38,22.87
2017-02-18T00:10:00+01:00,62.63,72.89,62.35,78.11,26.85
2017-02-18T00:20:00+01:00,55.53,61.03,56.89,68.29,21.02
2017-02-18T00:30:00+01:00,55.61,61.11,56.62,68.19,21.28
2017-02-18T00:40:00+01:00,56.94,63.21,57.41,70.02,22.53
2017-02-18T00:50:00+01:00,60.45,69.01,59.61,74.79,25.64
2017-02-18T01:00:00+01:00,51.2,53.72,53.29,62.54,18.03
2017-02-18T01:10:00+01:00,43.85,41.48,48.46,52.93,12.08
2017-02-18T01:20:00+01:00,53.53,57.82,55.05,66.17,20.42
2017-02-18T01:30:00+01:00,43.0,40.46,48.15,52.46,12.0
2017-02-18T01:40:00+01:00,49.06,50.85,52.42,61.02,17.51
2017-02-18T01:50:00+01:00,55.14,61.17,56.53,69.45,22.97
2017-02-18T02:00:00+01:00,46.53,47.14,50.94,58.35,16.11
2017-02-18T02:10:00+01:00,50.58,54.13,53.62,64.02,19.73
2017-02-18T02:20:00+01:00,41.85,39.84,47.82,52.64,12.58
2017-02-18T02:30:00+01:00,40.54,37.85,46.99,51.08,11.82
2017-02-18T02:40:00+01:00,46.61,48.34,51.25,59.63,17.16
2017-02-18T02:50:00+01:00,36.85,32.38,44.79,46.96,9.31
2017-02-18T03:00:00+01:00,40.71,39.17,47.56,52.52,12.85
2017-02-18T03:10:00+01:00,53.61,61.04,56.21,70.04,23.97
2017-02-18T03:20:00+01:00,53.21,60.73,56.09,69.89,23.92
2017-02-18T03:30:00+01:00,48.57,53.45,53.1,64.09,20.42
2017-02-18T03:40:00+01:00,36.46,33.51,45.15,48.25,10.57
2017-02-18T03:50:00+01:00,37.73,35.98,46.05,50.28,11.79
2017-02-18T04:00:00+01:00,41.57,42.77,48.74,55.81,15.12
2017-02-18T04:10:00+01:00,37.11,35.78,45.76,50.11,11.43
2017-02-18T04:20:00+01:00,45.8,50.59,51.59,61.97,18.97
2017-02-18T04:30:00+01:00,50.68,59.15,56.3,69.51,23.76
2017-02-18T04:40:00+01:00,31.44,27.68,51.06,49.11,8.28
2017-02-18T04:50:00+01:00,49.32,57.79,66.58,74.86,23.18
2017-02-18T05:00:00+01:00,46.99,53.83,66.14,71.9,20.75
2017-02-18T05:10:00+01:00,34.57,32.82,57.74,54.59,9.75
2017-02-18T05:20:00+01:00,47.33,53.61,65.87,70.64,19.42
2017-02-18T05:30:00+01:00,38.87,38.85,60.05,58.92,11.53
2017-02-18T05:40:00+01:00,41.06,41.7,62.03,62.77,12.51
2017-02-18T05:50:00+01:00,52.64,60.0,70.2,78.95,20.82
2017-02-18T06:00:00+01:00,35.11,29.83,57.6,53.97,5.07
2017-02-18T06:10:00+01:00,44.64,44.79,64.53,67.43,12.18
2017-02-18T06:20:00+01:00,47.31,48.23,65.69,69.46,13.5
2017-02-18T06:30:00+01:00,48.13,48.65,65.34,68.94,13.26
2017-02-18T06:40:00+01:00,38.54,31.75,57.73,54.12,4.46
2017-02-18T06:50:00+01:00,57.45,62.49,68.9,76.65,19.46
2017-02-18T07:00:00+01:00,60.14,66.28,69.98,78.79,20.83
2017-02-18T07:10:00+01:00,60.88,66.77,70.13,79.2,20.51
2017-02-18T07:20:00+01:00,53.65,53.96,64.27,67.56,13.74
2017-02-18T07:30:00+01:00,65.23,72.72,71.18,81.48,22.68
2017-02-18T07:40:00+01:00,53.57,53.32,59.35,63.4,12.31
2017-02-18T07:50:00+01:00,62.55,68.5,62.43,73.33,19.54
2017-02-18T08:00:00+01:00,53.39,53.16,54.54,59.93,11.84
2017-02-18T08:10:00+01:00,51.18,49.2,51.81,56.28,10.11
2017-02-18T08:20:00+01:00,55.21,55.96,53.6,61.33,13.8
2017-02-18T08:30:00+01:00,63.65,70.1,58.56,72.36,21.18
2017-02-18T08:40:00+01:00,49.15,46.36,48.32,52.97,9.78
2017-02-18T08:50:00+01:00,63.34,70.42,57.32,71.86,22.26
2017-02-18T09:00:00+01:00,48.35,45.96,46.92,52.01,10.16
2017-02-18T09:10:00+01:00,60.36,66.37,54.87,68.07,20.68
2017-02-18T09:20:00+01:00,57.16,61.39,52.68,63.99,18.32
2017-02-18T09:30:00+01:00,50.28,50.33,47.99,54.95,13.09
2017-02-18T09:40:00+01:00,52.1,53.93,48.99,57.57,15.03
2017-02-18T09:50:00+01:00,49.48,50.0,47.44,54.38,13.51
2017-02-18T10:00:00+01:00,53.59,57.14,50.4,60.21,17.49
2017-02-18T10:10:00+01:00,58.07,64.59,53.66,66.53,21.78
2017-02-18T10:20:00+01:00,51.28,53.32,49.28,57.68,16.34
2017-02-18T10:30:00+01:00,39.49,33.86,41.57,42.27,7.09
2017-02-18T10:40:00+01:00,60.81,69.37,56.99,71.48,25.54
2017-02-18T10:50:00+01:00,61.21,70.0,64.59,76.5,26.96
2017-02-18T11:00:00+01:00,39.08,33.11,54.29,50.06,8.77
2017-02-18T11:10:00+01:00,44.08,41.17,60.63,60.13,12.2
2017-02-18T11:20:00+01:00,43.07,38.9,61.6,60.56,10.61
2017-02-18T11:30:00+01:00,42.62,37.54,61.69,59.88,10.04
2017-02-18T11:40:00+01:00,45.61,41.78,63.82,63.76,12.34
2017-02-18T11:50:00+01:00,57.53,61.05,70.29,77.24,22.51
2017-02-18T12:00:00+01:00,43.16,36.37,60.17,57.53,10.39
2017-02-18T12:10:00+01:00,53.73,53.52,64.73,69.22,18.23
2017-02-18T12:20:00+01:00,65.87,73.22,74.55,86.95,27.85
2017-02-18T12:30:00+01:00,49.42,45.16,63.69,64.3,13.62
2017-02-18T12:40:00+01:00,65.04,70.47,73.07,83.07,25.99
2017-02-18T12:50:00+01:00,47.87,41.16,61.95,60.48,11.4
2017-02-18T13:00:00+01:00,68.46,74.83,73.78,84.41,28.61
2017-02-18T13:10:00+01:00,63.03,65.32,69.65,76.47,23.23
2017-02-18T13:20:00+01:00,48.79,42.55,58.6,57.4,12.17
2017-02-18T13:30:00+01:00,50.62,48.69,59.52,61.12,15.91
2017-02-18T13:40:00+01:00,58.64,65.42,66.21,75.95,25.46
2017-02-18T13:50:00+01:00,49.96,53.86,57.49,63.77,19.35
2017-02-18T14:00:00+01:00,46.6,50.19,53.94,59.09,17.67
2017-02-18T14:10:00+01:00,51.16,58.59,62.92,71.17,23.2
2017-02-18T14:20:00+01:00,55.26,65.07,69.1,79.29,26.85
2017-02-18T14:30:00+01:00,43.37,43.9,62.11,63.04,16.13
2017-02-18T14:40:00+01:00,38.36,34.4,56.0,53.3,10.86
2017-02-18T14:50:00+01:00,45.52,45.13,61.45,62.48,16.19
2017-02-18T15:00:00+01:00,60.96,69.63,72.51,83.39,27.91
2017-02-18T15:10:00+01:00,47.12,45.32,63.51,64.49,15.5
2017-02-18T15:20:00+01:00,50.52,49.82,65.28,67.57,17.36
2017-02-18T15:30:00+01:00,61.47,66.97,72.71,82.12,25.46
2017-02-18T15:40:00+01:00,47.3,42.33,62.57,61.59,12.73
2017-02-18T15:50:00+01:00,67.31,74.62,75.64,87.47,28.44
2017-02-18T16:00:00+01:00,47.64,40.85,61.89,59.91,11.25
2017-02-18T16:10:00+01:00,53.81,50.11,67.63,70.3,15.23
2017-02-18T16:20:00+01:00,64.26,66.35,75.58,84.01,23.78
2017-02-18T16:30:00+01:00,57.51,55.48,69.64,73.59,18.79
2017-02-18T16:40:00+01:00,51.36,49.01,65.98,68.26,16.41
2017-02-18T16:50:00+01:00,53.66,56.47,68.87,75.18,20.74
2017-02-18T17:00:00+01:00,45.15,45.45,64.77,67.62,15.44
2017-02-18T17:10:00+01:00,53.03,60.84,71.61,81.34,23.21
2017-02-18T17:20:00+01:00,51.19,57.35,70.82,78.86,21.03
2017-02-18T17:30:00+01:00,45.04,45.68,66.07,68.94,14.7
2017-02-18T17:40:00+01:00,49.73,51.95,69.4,74.97,17.41
2017-02-18T17:50:00+01:00,48.93,49.13,68.84,72.98,15.59
2017-02-18T18:00:00+01:00,48.13,46.42,68.9,72.03,13.94
2017-02-18T18:10:00+01:00,54.66,56.0,74.23,81.01,18.34
2017-02-18T18:20:00+01:00,61.81,66.81,78.3,88.72,23.29
2017-02-18T18:30:00+01:00,53.41,51.85,71.05,75.36,15.33
2017-02-18T18:40:00+01:00,67.03,73.64,80.16,93.67,25.79
2017-02-18T18:50:00+01:00,64.47,68.53,78.44,89.75,22.94
2017-02-18T19:00:00+01:00,47.14,38.87,66.7,65.83,7.78
2017-02-18T19:10:00+01:00,61.42,61.96,75.29,83.25,18.92
2017-02-18T19:20:00+01:00,61.28,61.0,74.81,82.48,18.14
2017-02-18T19:30:00+01:00,60.32,58.72,74.62,81.28,16.72
2017-02-18T19:40:00+01:00,67.31,69.68,79.0,89.67,21.92
2017-02-18T19:50:00+01:00,73.04,78.68,81.56,95.53,26.02
2017-02-18T20:00:00+01:00,55.67,50.22,69.59,73.15,12.24
2017-02-18T20:10:00+01:00,53.59,50.92,69.65,75.03,13.85
2017-02-18T20:20:00+01:00,61.03,67.49,77.2,90.7,23.37
2017-02-18T20:30:00+01:00,50.74,53.92,72.63,81.28,17.41
2017-02-18T20:40:00+01:00,47.13,49.34,71.02,77.27,14.86
2017-02-18T20:50:00+01:00,55.47,62.25,76.08,87.07,20.86
2017-02-18T21:00:00+01:00,44.47,42.61,67.84,70.57,10.6
2017-02-18T21:10:00+01:00,46.01,43.88,68.03,71.12,10.87
2017-02-18T21:20:00+01:00,52.03,52.65,71.17,77.49,14.84
2017-02-18T21:30:00+01:00,49.1,46.67,67.91,71.02,11.5
2017-02-18T21:40:00+01:00,49.32,46.11,66.93,69.24,10.88
2017-02-18T21:50:00+01:00,51.43,48.72,68.03,71.56,11.9
2017-02-18T22:00:00+01:00,64.4,69.35,76.03,87.51,21.95
2017-02-18T22:10:00+01:00,47.53,40.38,63.84,63.1,7.32
2017-02-18T22:20:00+01:00,50.25,44.15,65.12,65.69,8.91
2017-02-18T22:30:00+01:00,60.04,59.71,70.97,77.53,16.38
2017-02-18T22:40:00+01:00,65.42,69.88,74.91,86.32,22.28
2017-02-18T22:50:00+01:00,46.55,42.38,63.79,65.16,9.81
2017-02-18T23:00:00+01:00,47.9,48.25,66.27,70.77,13.93
2017-02-18T23:10:00+01:00,48.81,52.85,68.29,74.97,16.94
2017-02-18T23:20:00+01:00,41.78,42.32,63.78,65.69,11.44
2017-02-18T23:30:00+01:00,51.16,57.68,66.67,75.85,18.49
